movie_id,real_budget,real_revenue,real_profit,is_profitable,ROI,log_real_revenue,is_sequel,is_major_studio,is_blockbuster_season,is_weekend_release,released_year,released_date,runtime,director,star,writer,director_win_rate,star_win_rate,writer_win_rate,production_win_rate,rating_win_rate,rating,country,vote_count,score,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,theme_agent,theme_american,theme_brother,theme_car,theme_city,theme_daughter,theme_death,theme_director,theme_drug,theme_family,theme_father,theme_finds,theme_friend,theme_friends,theme_help,theme_high,theme_love,theme_mother,theme_murder,theme_old,theme_police,theme_relationship,theme_school,theme_secret,theme_son,theme_town,theme_true,theme_war,theme_wife,theme_years
fast times at ridgemont high,14628497.409326425,88072916.64248705,73444419.23316063,1,5.02064,18.293675638908805,0,1,0,1,1982,"August 13, 1982 (United States)",90.0,Amy Heckerling,Sean Penn,Cameron Crowe,0.6666666666666666,0.4117647058823529,0.6,0.7804878048780488,0.6257332811888933,R,United States,563.0,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0
faster,34519944.97936726,51482103.8353966,16962158.85602934,1,0.4913727083333332,17.756744826324837,0,0,1,0,2010,"November 24, 2010 (United States)",98.0,George Tillman Jr.,Dwayne Johnson,Tony Gayton,1.0,0.9,0.6666666666666666,0.9444444444444444,0.6257332811888933,R,United States,895.0,6.346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1
fat albert,43177342.509264156,80627579.20275277,37450236.69348861,1,0.8673585384615384,18.205351335082906,0,1,0,0,2004,"December 25, 2004 (United States)",93.0,Joel Zwick,Kenan Thompson,Bill Cosby,1.0,1.0,1.0,0.8164251207729468,0.7196885428253615,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fat man and little boy,75895161.29032257,9014225.156451613,-66880936.13387096,0,-0.8812279333333333,16.01431457138456,0,1,0,0,1989,"October 20, 1989 (United States)",127.0,Roland Joffé,Paul Newman,Bruce Robinson,0.16666666666666666,0.5,0.25,0.7992700729927007,0.7330583382439599,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fatal attraction,38660211.26760563,884064294.8424296,845404083.574824,1,21.867549500000003,20.60004035081044,0,1,0,0,1987,"September 18, 1987 (United States)",119.0,Adrian Lyne,Michael Douglas,James Dearden,0.7142857142857143,0.7777777777777778,1.0,0.7992700729927007,0.6257332811888933,R,United States,1655.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
father figures,31997144.022847816,26926801.067727458,-5070342.955120359,0,-0.15846236,17.108632707930578,0,0,1,1,2017,"December 22, 2017 (United States)",113.0,Lawrence Sher,Owen Wilson,Justin Malen,0.0,0.75,0.0,0.7916666666666666,0.6257332811888933,R,United States,277.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
father of the bride part ii,61751968.503937006,157661229.43503937,95909260.93110237,1,1.5531369000000002,18.87595917792331,1,0,0,0,1995,"December 8, 1995 (United States)",106.0,Charles Shyer,Steve Martin,Albert Hackett,0.4,0.7,1.0,1.0,0.7196885428253615,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fathers' day,166133956.38629285,55896015.8953271,-110237940.49096575,0,-0.6635485176470589,17.839003681477994,0,0,0,0,1997,"May 9, 1997 (United States)",98.0,Ivan Reitman,Robin Williams,Francis Veber,0.9285714285714286,0.625,0.5714285714285714,0.6666666666666666,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fear and loathing in las vegas,35603987.73006135,20554615.13803681,-15049372.592024542,0,-0.42268783783783787,16.838596103269236,0,0,0,0,1998,"May 22, 1998 (United States)",118.0,Terry Gilliam,Johnny Depp,Hunter S. Thompson,0.5,0.6774193548387096,0.0,0.0,0.6257332811888933,R,United States,4957.0,7.209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fear of a black hat,2116732.026315789,494943.24426450743,-1621788.7820512818,0,-0.7661757661757661,13.112200397357228,0,0,0,0,1994,"June 3, 1994 (United States)",88.0,Rusty Cundieff,Larry B. Scott,Rusty Cundieff,0.5,0.0,0.5,0.625,0.6257332811888933,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feardotcom,69749861.03390771,32960322.98777098,-36789538.04613674,0,-0.527449625,17.310815092683296,0,0,0,0,2002,"August 30, 2002 (United States)",101.0,William Malone,Stephen Dorff,Moshe Diamant,0.5,0.25,0.0,0.5,0.6257332811888933,R,United Kingdom,404.0,3.785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feast,4842450.554751568,1088242.3999035214,-3754208.154848046,0,-0.7752703125,13.90007539452459,0,0,0,0,2007,"January 18, 2007 (Singapore)",95.0,John Gulager,Navi Rawat,Patrick Melton,0.5,0.0,0.7142857142857143,0.7291666666666666,0.6257332811888933,R,United States,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
femme fatale,61031128.404669255,29362790.811561976,-31668337.59310728,0,-0.5188882857142857,17.19523884613958,0,0,0,0,2002,"November 6, 2002 (United States)",114.0,Brian De Palma,Rebecca Romijn,Brian De Palma,0.47058823529411764,0.0,0.42857142857142855,0.0,0.6257332811888933,R,France,644.0,6.151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fences,31370000.0,84023082.37375,52653082.37375,1,1.6784533750000001,18.246602121124866,0,0,1,1,2016,"December 25, 2016 (United States)",139.0,Denzel Washington,Denzel Washington,August Wilson,1.0,0.8484848484848485,1.0,0.5555555555555556,0.7330583382439599,PG-13,United States,1465.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferdinand,142067319.46144432,370972238.4373725,228904918.9759282,1,1.6112426126126125,19.73163779145772,0,0,1,1,2017,"December 15, 2017 (United States)",108.0,Carlos Saldanha,John Cena,Robert L. Baird,1.0,0.6666666666666666,1.0,1.0,0.7196885428253615,PG,United States,1425.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferngully: the last rainforest,53662152.53029223,73139040.96792588,19476888.43763365,1,0.3629539166666668,18.107872871993294,0,0,0,0,1992,"April 10, 1992 (United States)",76.0,Bill Kroyer,Samantha Mathis,Jim Cox,1.0,1.0,0.6666666666666666,1.0,0.7798165137614679,G,Australia,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferris bueller's day off,17173357.664233577,202417257.71441606,185243900.0501825,1,10.7867025,19.12584176207042,0,1,0,0,1986,"June 11, 1986 (United States)",103.0,John Hughes,Matthew Broderick,John Hughes,0.875,0.75,0.85,0.7992700729927007,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fever pitch,20407992.56505576,1804203.5678438663,-18603788.997211896,0,-0.9115932857142858,14.405630369985012,0,0,0,0,1985,"November 22, 1985 (United States)",96.0,Richard Brooks,Ryan O'Neal,Richard Brooks,0.0,0.5,0.0,0.5833333333333334,0.6257332811888933,R,United States,750.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fierce creatures,48862928.34890965,18335833.40809969,-30527094.940809965,0,-0.6247496,16.72436786748395,0,1,0,0,1997,"January 24, 1997 (United States)",93.0,Fred Schepisi,John Cleese,John Cleese,0.3333333333333333,0.6666666666666666,0.5,0.7804878048780488,0.7330583382439599,PG-13,United Kingdom,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fifty shades darker,70393716.8502652,488146499.14483887,417752782.29457366,1,5.934518036363636,20.006126123979687,0,1,0,1,2017,"February 10, 2017 (United States)",118.0,James Foley,Dakota Johnson,Niall Leonard,0.4444444444444444,1.0,1.0,0.7804878048780488,0.6257332811888933,R,United States,4489.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fifty shades freed,68711668.65790522,463929467.0661091,395217798.4082039,1,5.751829436363636,19.955243090157857,0,0,0,1,2018,"February 9, 2018 (United States)",105.0,James Foley,Dakota Johnson,Niall Leonard,0.4444444444444444,1.0,1.0,1.0,0.6257332811888933,R,United States,3535.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fifty shades of black,6535416.666666667,28903631.78125,22368215.114583332,1,3.4226149999999995,17.17947784695621,0,0,0,1,2016,"January 29, 2016 (United States)",92.0,Michael Tiddes,Marlon Wayans,Marlon Wayans,1.0,0.8333333333333334,1.0,1.0,0.6257332811888933,R,United States,677.0,4.891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fifty shades of grey,52945147.679324895,755789469.5514768,702844321.872152,1,13.274952525000002,20.443273417255067,0,0,0,1,2015,"February 13, 2015 (United States)",125.0,Sam Taylor-Johnson,Dakota Johnson,Kelly Marcel,1.0,1.0,1.0,0.775,0.6257332811888933,R,United States,6451.0,5.871,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fight club,118626050.42016807,190573130.35654262,71947079.93637455,1,0.6065032063492063,19.065546570498885,0,0,0,0,1999,"October 15, 1999 (United States)",139.0,David Fincher,Brad Pitt,Chuck Palahniuk,1.0,0.8333333333333334,1.0,0.9107142857142857,0.6257332811888933,R,Germany,31624.0,8.438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fighting with my family,13495111.458740711,50069217.79546343,36574106.33672272,1,2.7101744545454545,17.728916981936827,0,0,0,0,2019,"February 22, 2019 (United States)",108.0,Stephen Merchant,Dwayne Johnson,Stephen Merchant,1.0,0.9,1.0,0.5833333333333334,0.7330583382439599,PG-13,United Kingdom,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
filth,6626531.474440219,11155431.760033797,4528900.285593579,1,0.6834496000000001,16.22743718025841,0,0,0,0,2014,"April 24, 2014 (United States)",97.0,Jon S. Baird,James McAvoy,Jon S. Baird,1.0,1.0,1.0,1.0,0.6257332811888933,R,United Kingdom,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final analysis,71549536.7070563,63926526.09052031,-7623010.616535991,0,-0.10654171874999997,17.97324496764024,0,1,0,0,1992,"February 7, 1992 (United States)",124.0,Phil Joanou,Richard Gere,Robert Berger,0.2,0.5454545454545454,0.0,0.7728813559322034,0.6257332811888933,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final destination,41899535.42392567,205636168.57026714,163736633.14634147,1,3.9078388695652175,19.14161899810719,0,1,0,0,2000,"March 17, 2000 (United States)",98.0,James Wong,Devon Sawa,Glen Morgan,1.0,0.3333333333333333,0.8,0.7697368421052632,0.6257332811888933,R,United States,6549.0,6.629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final destination 2,44327173.91304348,155044740.0396739,110717566.12663043,1,2.4977357307692305,18.85922428510045,1,1,0,0,2003,"January 31, 2003 (United States)",90.0,David R. Ellis,A.J. Cook,J. Mackye Gruber,1.0,1.0,1.0,0.7697368421052632,0.6257332811888933,R,United States,4737.0,6.302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final destination 3,38901289.68253968,184999396.46031746,146098106.7777778,1,3.7556108800000008,19.035863126066037,1,1,0,0,2006,"February 10, 2006 (United States)",93.0,James Wong,Mary Elizabeth Winstead,Glen Morgan,1.0,1.0,0.8,0.7697368421052632,0.6257332811888933,R,United States,4488.0,6.148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final destination 5,55793686.08270342,216216106.9831036,160422420.9004002,1,2.8752791250000005,19.191788965403752,0,1,0,1,2011,"August 12, 2011 (United States)",92.0,Steven Quale,Nicholas D'Agosto,Eric Heisserer,1.0,1.0,1.0,0.7697368421052632,0.6257332811888933,R,United States,1701.0,6.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final fantasy: the spirits within,242670242.8006776,150795342.01581028,-91874900.78486732,0,-0.37859978102189784,18.831434131203252,0,0,0,0,2001,"July 11, 2001 (United States)",106.0,Hironobu Sakaguchi,Alec Baldwin,Hironobu Sakaguchi,0.0,0.6,0.0,0.0,0.7330583382439599,PG-13,United States,1560.0,6.194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
find me guilty,20228670.634920634,4102743.188988095,-16125927.44593254,0,-0.7971817692307692,15.227166622170898,0,0,0,0,2006,"March 17, 2006 (United States)",125.0,Sidney Lumet,Vin Diesel,Sidney Lumet,0.4,0.9333333333333333,0.0,0.0,0.6257332811888933,R,Germany,532.0,6.594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
finders keepers,21134744.947064485,4430434.313763234,-16704310.63330125,0,-0.790372,15.304008402151474,0,0,0,0,1984,"May 18, 1984 (United States)",96.0,Richard Lester,Michael O'Keefe,Charles Dennis,0.6666666666666666,0.0,0.0,0.0,0.6257332811888933,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finding dory,261416666.6666667,1334813358.5170834,1073396691.8504167,1,4.106075965,21.012057313419728,0,0,1,1,2016,"June 17, 2016 (United States)",97.0,Andrew Stanton,Ellen DeGeneres,Andrew Stanton,1.0,1.0,1.0,1.0,0.7196885428253615,PG,United States,7845.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finding forrester,76166572.55787691,141793399.02202147,65626826.46414456,1,0.8616224186046512,18.769881626705608,0,1,0,0,2001,"January 12, 2001 (United States)",136.0,Gus Van Sant,Sean Connery,Mike Rich,0.5833333333333334,0.8571428571428571,1.0,0.7559322033898305,0.7330583382439599,PG-13,United States,1181.0,7.119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
finding nemo,160259782.60869566,1603199047.4809783,1442939264.8722825,1,9.003751542553191,21.19526687534228,0,0,0,0,2003,"May 30, 2003 (United States)",100.0,Andrew Stanton,Albert Brooks,Andrew Stanton,1.0,0.5,1.0,1.0,0.7798165137614679,G,United States,20359.0,7.817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
finding neverland,41516675.48967707,193717825.82371622,152201150.33403915,1,3.66602452,19.081913157305657,0,0,0,0,2004,"December 17, 2004 (United States)",106.0,Marc Forster,Johnny Depp,Allan Knee,0.7,0.6774193548387096,1.0,0.5454545454545454,0.7196885428253615,PG,United States,3707.0,7.318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
fire and ice,3779518.0722891567,2396475.874497992,-1383042.1977911647,0,-0.36593083333333337,14.689510247836951,0,0,0,0,1983,"August 26, 1983 (United States)",81.0,Ralph Bakshi,Randy Norton,Ralph Bakshi,0.0,0.0,0.0,0.0,0.7196885428253615,PG,United States,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fire birds,52803366.488140784,35427341.0765111,-17376025.411629684,0,-0.329070409090909,17.382994455018586,0,0,0,0,1990,"May 25, 1990 (United States)",85.0,David Green,Nicolas Cage,Step Tyner,0.0,0.6666666666666666,0.0,0.0,0.7330583382439599,PG-13,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fire down below,117271028.03738317,31718779.67352025,-85552248.36386292,0,-0.7295258666666666,17.272419513686913,0,1,0,0,1997,"September 5, 1997 (United States)",105.0,Félix Enríquez Alcalá,Steven Seagal,Jeb Stuart,0.0,0.7,0.3333333333333333,0.7728813559322034,0.6257332811888933,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fire in the sky,32564013.840830445,43170226.037370235,10606212.19653979,1,0.3257034666666666,17.580661626664696,0,1,0,0,1993,"March 12, 1993 (United States)",109.0,Robert Lieberman,D.B. Sweeney,Travis Walton,1.0,1.0,1.0,0.7992700729927007,0.7330583382439599,PG-13,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fired up!,29249417.24941725,27200644.743123543,-2048772.5062937066,0,-0.07004490000000001,17.118751271540436,0,0,0,0,2009,"February 20, 2009 (United States)",90.0,Will Gluck,Eric Christian Olsen,Will Gluck,0.75,0.0,0.0,0.8888888888888888,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
firefox,58513989.6373057,151838198.76891193,93324209.13160622,1,1.5949042222222223,18.838326036649917,0,0,0,0,1982,"June 18, 1982 (United States)",136.0,Clint Eastwood,Clint Eastwood,Alex Lasker,0.8064516129032258,0.7727272727272727,0.6666666666666666,1.0,0.7196885428253615,PG,United States,605.0,6.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fireproof,728518.3464932652,48771821.96423595,48043303.61774268,1,65.94659399999999,17.702663305790946,0,0,0,0,2008,"September 26, 2008 (United States)",122.0,Alex Kendrick,Kirk Cameron,Alex Kendrick,1.0,1.0,1.0,0.6666666666666666,0.7196885428253615,PG,United States,840.0,7.678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0
firestarter,45288739.17228104,51569281.88546679,6280542.71318575,1,0.13867779999999988,17.758436760277302,0,0,0,0,1984,"May 11, 1984 (United States)",114.0,Mark L. Lester,Drew Barrymore,Stephen King,0.6,0.5833333333333334,0.7857142857142857,0.6111111111111112,0.6257332811888933,R,United States,795.0,5.489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
firestorm,36566257.668711655,15714276.100613497,-20851981.568098158,0,-0.570252,16.57008022655845,0,1,0,0,1998,"January 9, 1998 (United States)",89.0,Dean Semler,Howie Long,Chris Soth,0.0,0.0,0.0,0.8164251207729468,0.6257332811888933,R,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
firewalker,22897810.2189781,34202127.10583942,11304316.886861317,1,0.49368550000000017,17.34779842541386,0,0,0,0,1986,"November 21, 1986 (United States)",105.0,J. Lee Thompson,Chuck Norris,Robert Gosnell,0.8571428571428571,0.9090909090909091,1.0,1.0,0.7196885428253615,PG,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
firewall,77802579.36507936,128765118.99454364,50962539.62946428,1,0.65502378,18.673500527463776,0,1,0,0,2006,"February 10, 2006 (United States)",105.0,Richard Loncraine,Harrison Ford,Joe Forte,1.0,0.7307692307692307,1.0,0.7728813559322034,0.7330583382439599,PG-13,United States,1018.0,5.842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
first blood,48761658.031088084,407039253.72849745,358277595.6974094,1,7.347526933333334,19.824420187720335,0,0,0,0,1982,"October 22, 1982 (United States)",93.0,Ted Kotcheff,Sylvester Stallone,David Morrell,0.5,0.75,1.0,1.0,0.6257332811888933,R,United States,6790.0,7.502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0
first daughter,49820010.58761249,17590083.991529908,-32229926.59608258,0,-0.6469273333333333,16.682845948511613,0,0,0,0,2004,"September 24, 2004 (United States)",106.0,Forest Whitaker,Katie Holmes,Jessica Bendinger,0.6666666666666666,0.5,0.5,0.7368421052631579,0.7196885428253615,PG,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
first knight,113211942.25721785,262652601.44028872,149440659.18307087,1,1.320007909090909,19.386342813711458,0,1,0,0,1995,"July 7, 1995 (United States)",134.0,Jerry Zucker,Sean Connery,Lorne Cameron,1.0,0.8571428571428571,1.0,0.7559322033898305,0.7330583382439599,PG-13,United States,1320.0,6.101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
first man,74958183.99044205,131431461.18080448,56473277.19036242,1,0.7533970833333336,18.69399607356411,0,1,0,1,2018,"October 12, 2018 (United States)",141.0,Damien Chazelle,Ryan Gosling,Josh Singer,1.0,0.6666666666666666,1.0,0.7804878048780488,0.7330583382439599,PG-13,United States,2304.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
firstborn,24153994.225216553,18873309.122232914,-5280685.102983639,0,-0.21862575000000004,16.753259319143393,0,1,0,0,1984,"October 26, 1984 (United States)",103.0,Michael Apted,Teri Garr,Ron Koslow,0.75,0.0,0.0,0.7992700729927007,0.6257332811888933,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish tank,4387412.587412587,3516218.6946386946,-871193.8927738927,0,-0.19856666666666667,15.07289702008961,0,0,0,0,2009,"September 11, 2009 (United Kingdom)",123.0,Andrea Arnold,Katie Jarvis,Andrea Arnold,0.0,0.0,0.0,0.5625,0.4186046511627907,Unrated,Netherlands,923.0,6.938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
